source_name,destination_name,r_agent,r_carac,r_causatif,r_conseq,r_has_part,r_holo,r_instr,r_isa,r_lieu,r_patient
piscine,natation,0,0,0,1,0,0,0,0,0,0
trouver,intelligence,0,0,0,0,0,0,1,0,0,0
pain,grillé,0,1,0,0,0,0,0,0,0,0
golden,pomme,0,0,0,0,0,0,0,1,0,0
déraisonner,individu,1,0,0,0,0,0,0,0,0,0
euphorie,passion,0,0,1,0,0,0,0,0,0,0
éconduire,homme,1,0,0,0,0,0,0,0,0,1
atlante,eucaryote,0,0,0,0,0,0,0,1,0,0
pénétrer,godemiché,0,0,0,0,0,0,1,0,0,0
ADN,Murray,0,0,0,0,0,0,0,0,1,0
blaireau,cordé,0,0,0,0,0,0,0,1,0,0
souris,maison,0,0,0,0,0,1,0,0,1,0
habit,rangement,0,0,0,0,0,0,0,0,1,0
métier,bureau,0,0,0,0,0,0,0,0,1,0
procès,sentence,0,0,0,0,1,0,0,0,0,0
éphémère,bilatérien,0,0,0,0,0,0,0,1,0,0
barge,métazoaire,0,0,0,0,0,0,0,1,0,0
offrir,fille,1,0,0,0,0,0,0,0,0,0
salle,appartement,0,0,0,0,0,0,0,0,1,0
décaper,décapant,0,0,0,0,0,0,1,0,0,0
forêt,laie,0,0,0,0,1,0,0,0,0,0
calmer,infusion,0,0,1,0,0,0,0,0,0,0
tribunal,inéquitable,0,1,0,0,0,0,0,0,0,0
plonger,homme,1,0,0,0,0,0,0,0,0,1
boulangerie,carrefour,0,0,0,0,0,0,0,0,1,0
shampooiner,enfant,1,0,0,0,0,0,0,0,0,1
sang,blessure,0,0,1,0,0,0,0,0,1,0
scander,chanteur,1,0,0,0,0,0,0,0,0,0
Marie,humain,0,0,0,0,0,0,0,1,0,0
épinards,haché,0,1,0,0,0,0,0,0,0,0
agrandir,jardin,0,0,0,0,0,0,0,0,0,1
manger,chinois,0,0,0,0,0,0,0,0,1,0
garer,automobiliste,1,0,0,0,0,0,0,0,0,0
chaleur,sensation,0,0,0,0,0,0,0,1,0,0
routier,semi-remorque,0,0,0,0,0,0,0,0,1,0
bar,cuisine,0,0,0,0,0,0,0,0,1,0
moment,temps,0,0,0,0,0,1,0,0,0,0
sperme,substance,0,0,0,0,0,0,0,1,0,0
ADN,Toussaint,0,0,0,0,0,0,0,0,1,0
sidéré,étonnement,0,0,1,0,0,0,0,0,0,0
compte-fils,outil,0,0,0,0,0,0,0,1,0,0
libéralisme,libérer,0,0,0,0,0,0,0,0,0,0
heaume,chevalier,0,0,0,0,0,1,0,0,0,0
épée,fourreau,0,0,0,0,1,0,0,0,1,0
chêne,bourgeon,0,0,0,0,1,0,0,0,0,0
tabagisme,rue,0,0,0,0,0,0,0,0,1,0
orthodoxe,chrétien,0,0,0,0,0,0,0,1,0,0
comique,cabaret,0,0,0,0,0,0,0,0,1,0
climat,terre,0,0,0,0,0,0,0,0,1,0
capote,contraceptif,0,0,0,0,0,0,0,1,0,0
bâtiment,moderne,0,1,0,0,0,0,0,0,0,0
traduction,transmettre,0,0,0,0,0,0,0,0,0,0
patinette,façonner,0,0,0,0,0,0,0,0,0,0
arpenteur,pied,0,0,0,0,1,0,0,0,0,0
anticommunisme,éliminer,0,0,0,0,0,0,0,0,0,0
Monaco,Europe,0,0,0,0,0,0,0,0,1,0
Léon,humain,0,0,0,0,0,0,0,1,0,0
chalutier,navire,0,0,0,0,0,0,0,1,0,0
mairie,place,0,0,0,0,0,0,0,0,1,0
yogourt,fromagerie,0,0,0,0,0,0,0,0,1,0
manteau,armoire,0,0,0,0,0,1,0,0,1,0
chirurgien,université,0,0,0,0,0,0,0,0,1,0
ranger,appartement,0,0,0,0,0,0,0,0,0,1
gazon,végétal,0,0,0,0,0,0,0,1,0,0
reptiles,champ,0,0,0,0,0,0,0,0,1,0
Goncourt,commune,0,0,0,0,0,0,0,1,0,0
Navacelles,commune,0,0,0,0,0,0,0,1,0,0
instituer,chef,1,0,0,0,0,0,0,0,0,0
manger,animal,1,0,0,0,0,0,0,0,0,0
partiel,rédiger,0,0,0,0,0,0,0,0,0,0
statues,glorifier,0,0,0,0,0,0,0,0,0,0
Mathématiques,arithmétique,0,0,0,0,1,0,0,0,0,0
fèces,moulée,0,1,0,0,0,0,0,0,0,0
coupe,jeu,0,0,0,0,0,0,0,1,0,0
salive,parodontose,0,0,0,1,0,0,0,0,0,0
parler,échange,0,0,0,0,0,0,0,0,0,1
lèche-cul,individu,0,0,0,0,0,0,0,1,0,0
but,football,0,0,0,0,0,0,0,0,1,0
muscles,athlète,0,0,0,0,0,1,0,0,0,0
chanteur,Olympia,0,0,0,0,0,0,0,0,1,0
crier,personne,1,0,0,0,0,0,0,0,0,0
ADN,Auguste,0,0,0,0,0,0,0,0,1,0
maxillaire,mâchoire,0,0,0,0,0,1,0,0,0,0
brute,force,0,0,0,0,0,0,0,1,0,0
tranche,restaurant,0,0,0,0,0,0,0,0,1,0
lassitude,monotonie,0,0,1,0,0,0,0,0,0,0
ciguë,végétal,0,0,0,0,0,0,0,1,0,0
bilatériens,animaux,0,0,0,0,0,0,0,1,0,0
régate,sport,0,0,0,0,0,0,0,1,0,0
langue,rouge,0,1,0,0,0,0,0,0,0,0
miroir,grossissant,0,1,0,0,0,0,0,0,0,0
coeur,ouvert,0,1,0,0,0,0,0,0,0,0
fantassin,individu,0,0,0,0,0,0,0,1,0,0
Smalley,personne,0,0,0,0,0,0,0,1,0,0
coopérer,enfant,1,0,0,0,0,0,0,0,0,0
attendant,individu,0,0,0,0,0,0,0,1,0,0
cappuccino,substance,0,0,0,0,0,0,0,1,0,0
aviation,Orly,0,0,0,0,0,0,0,0,1,0
logement,maison,0,0,0,0,0,1,0,0,1,0
Lulu,femme,0,0,0,0,0,0,0,1,0,0
métatarse,corps,0,0,0,0,0,1,0,0,0,0
martre,mammifère,0,0,0,0,0,0,0,1,0,0
accoster,fille,0,0,0,0,0,0,0,0,0,1
affaibli,individu,0,0,0,0,0,0,0,1,0,0
cerf,corps,0,0,0,0,1,0,0,0,0,0
pâtisserie,diabète,0,0,0,1,0,0,0,0,0,0
crâne,sang,0,0,0,0,1,0,0,0,0,0
botte,épée,0,0,0,0,0,0,0,0,1,0
loisir,temps,0,0,0,0,0,1,0,0,0,0
impresario,ADN,0,0,0,0,1,0,0,0,0,0
pantouflard,jambe,0,0,0,0,1,0,0,0,0,0
cheminée,hotte,0,0,0,0,1,0,0,0,0,0
bière,boisson,0,0,0,0,0,1,0,1,0,0
désenclaver,pays,0,0,0,0,0,0,0,0,0,1
fioul,carburant,0,0,0,0,0,0,0,1,0,0
titre,sous,0,1,0,0,0,0,0,0,0,0
orage,violent,0,1,0,0,0,0,0,0,0,0
fraise,yoghourt,0,0,0,0,0,0,0,1,0,0
parler,questionner,0,0,1,0,0,0,0,0,0,0
opérer,hypertendu,0,0,0,0,0,0,0,0,0,1
judoka,sportif,0,0,0,0,0,0,0,1,0,0
déshabiller,garçon,1,0,0,0,0,0,0,0,0,1
CO2,molécule,0,0,0,0,1,0,0,0,0,0
Lamartine,lieu,0,0,0,0,0,0,0,1,0,0
remerciement,reconnaissance,0,0,0,1,0,0,0,0,0,0
fumée,carbone,0,0,0,0,1,0,0,0,0,0
dynaste,bilatérien,0,0,0,0,0,0,0,1,0,0
vertèbre,tigre,0,0,0,0,0,1,0,0,0,0
fusil-mitrailleur,objet,0,0,0,0,0,0,0,1,0,0
couturière,tétrapode,0,0,0,0,0,0,0,1,0,0
casser,tête,0,0,0,0,0,0,1,0,0,1
odontocète,cordé,0,0,0,0,0,0,0,1,0,0
partager,donation,0,0,0,0,0,0,1,0,0,0
passagers,main,0,0,0,0,1,0,0,0,0,0
gypaète,métazoaire,0,0,0,0,0,0,0,1,0,0
nature,flore,0,0,0,0,1,0,0,0,0,0
lésion,bras,0,0,0,0,0,0,0,0,1,0
aider,indice,1,0,0,0,0,0,0,0,0,0
appartement,grand,0,1,0,0,0,0,0,0,0,0
robinet,canalisation,0,0,0,0,1,1,0,0,0,0
sanglier,viande,0,0,0,0,0,0,0,1,0,0
phospholipide,phosphore,0,0,0,0,1,0,0,0,0,0
Rose,substance,0,0,0,0,0,0,0,1,0,0
Adams,humain,0,0,0,0,0,0,0,1,0,0
rhésus,métazoaire,0,0,0,0,0,0,0,1,0,0
observer,oeil,0,0,0,0,0,0,1,0,0,0
rotule,homme,0,0,0,0,0,1,0,0,0,0
épicier,commerçant,0,0,0,0,0,0,0,1,0,0
laitage,blanc,0,1,0,0,0,0,0,0,0,0
viol,domicile,0,0,0,0,0,0,0,0,1,0
banane,verte,0,1,0,0,0,0,0,0,0,0
garrot,eucaryote,0,0,0,0,0,0,0,1,0,0
tunnelier,ouvrier,0,0,0,0,0,0,0,1,0,0
divorce,couple,0,0,0,0,0,0,0,0,1,0
avenue,modernisation,0,0,1,0,0,0,0,0,0,0
rater,plat,0,0,0,0,0,0,0,0,0,1
cerveau,Avicenne,0,0,0,0,0,1,0,0,0,0
frissonner,enfant,1,0,0,0,0,0,0,0,0,0
harle,oiseau,0,0,0,0,0,0,0,1,0,0
poire,victime,0,0,0,0,0,0,0,1,0,0
exprès,vivant,0,1,0,0,0,0,0,0,0,0
touiller,ustensile,0,0,0,0,0,0,1,0,0,0
petit-gris,gastéropode,0,0,0,0,0,0,0,1,0,0
ânesse,cordé,0,0,0,0,0,0,0,1,0,0
jarretière,eucaryote,0,0,0,0,0,0,0,1,0,0
Tigre,lieu,0,0,0,0,0,0,0,1,0,0
enterrement,putréfier,0,0,1,0,0,0,0,0,0,0
bus,siège,0,0,0,0,1,0,0,0,0,0
grive,oiseau,0,0,0,0,0,0,0,1,0,0
humaniser,homme,1,0,0,0,0,0,0,0,0,0
medicament,bactérie,0,0,1,0,0,0,0,0,0,0
ronronner,lionne,1,0,0,0,0,0,0,0,0,0
bagne,Tataouine,0,0,0,0,0,0,0,0,1,0
pin,forêt,0,0,0,0,0,1,0,0,0,0
pelleter,sable,0,0,0,0,0,0,0,0,0,1
fraude,train,0,0,0,0,0,0,0,0,1,0
rouf,optimist,0,0,0,0,0,1,0,0,0,0
Christine,roman,0,0,0,0,0,0,0,1,0,0
feuille,fine,0,1,0,0,0,0,0,0,0,0
Diane,bilatérien,0,0,0,0,0,0,0,1,0,0
athéromateux,personne,0,0,0,0,0,0,0,1,0,0
stigmatisé,ADN,0,0,0,0,1,0,0,0,0,0
Utah,état,0,0,0,0,0,0,0,1,0,0
cigale,animal,0,0,0,0,0,0,0,1,0,0
pattes,souris,0,0,0,0,0,1,0,0,0,0
ville,commerce,0,0,0,0,1,0,0,0,0,0
inverser,inverseur,1,0,0,0,0,0,0,0,0,0
chien,squale,0,0,0,0,0,0,0,1,0,0
Louvre,musée,0,0,0,0,0,0,0,1,0,0
artiste,opéra,0,0,0,0,0,0,0,0,1,0
refaire,vieillard,1,0,0,0,0,0,0,0,0,0
DSK,vicieux,0,1,0,0,0,0,0,0,0,0
cracher,volcan,1,0,0,0,0,0,0,0,0,0
fraise,yaourt,0,0,0,0,0,0,0,1,0,0
Linus,individu,0,0,0,0,0,0,0,1,0,0
Bernadette,prénom,0,0,0,0,0,0,0,1,0,0
planeur,engin,0,0,0,0,0,0,0,1,0,0
tourner,tourneur,1,0,0,0,0,0,0,0,0,0
gradin,zénith,0,0,0,0,0,1,0,0,0,0
Gibraltar,lieu,0,0,0,0,0,0,0,1,0,0
myosotis,chlorophylle,0,0,0,0,1,0,0,0,0,0
Sibérie,cauchemardesque,0,1,0,0,0,0,0,0,0,0
rajouter,pull,0,0,0,0,0,0,0,0,0,1
client,modeste,0,1,0,0,0,0,0,0,0,0
Loire,rivière,0,0,0,0,0,0,0,1,0,0
argent,sac,0,0,0,0,0,0,0,0,1,0
chameau,systématique,0,0,0,0,0,0,0,1,0,0
guerre,agression,0,0,1,0,0,0,0,0,0,0
circulation,sang,0,0,0,0,1,0,0,0,0,0
ADN,Conan,0,0,0,0,0,0,0,0,1,0
tristesse,deuil,0,0,1,0,0,0,0,0,0,0
Grandgousier,personnage,0,0,0,0,0,0,0,1,0,0
discours,long,0,1,0,0,0,0,0,0,0,0
patte,bondir,0,0,1,0,0,0,0,0,0,0
baignade,eau,0,0,0,0,0,0,0,0,1,0
subjuguer,enfant,0,0,0,0,0,0,0,0,0,1
odontocètes,dents,0,0,0,0,1,0,0,0,0,0
famille,parents,0,0,0,0,1,0,0,0,0,0
bonze,Chine,0,0,0,0,0,0,0,0,1,0
police,quartier,0,0,0,0,0,0,0,0,1,0
jaune,ton,0,0,0,0,0,0,0,1,0,0
enfants,garderie,0,0,0,0,0,0,0,0,1,0
Phoebus,animal,0,0,0,0,0,0,0,1,0,0
endocardite,corps,0,0,0,0,0,0,0,0,1,0
Vanessa,papillon,0,0,0,0,0,0,0,1,0,0
rhume,énervant,0,1,0,0,0,0,0,0,0,0
fumée,toxique,0,1,0,0,0,0,0,0,0,0
Fétide,personne,0,0,0,0,0,0,0,1,0,0
assiette,placard,0,0,0,0,0,0,0,0,1,0
coeur,sphinx,0,0,0,0,0,1,0,0,0,0
incendier,torche,0,0,0,0,0,0,1,0,0,0
assassin,alcoolisation,0,0,1,0,0,0,0,0,0,0
chanterelle,vertébré,0,0,0,0,0,0,0,1,0,0
Olympia,individu,0,0,0,0,0,0,0,1,0,0
royaume,imaginaire,0,1,0,0,0,0,0,0,0,0
nombre,mathématiques,0,0,0,0,0,0,0,0,1,0
plume,oreiller,0,0,0,0,0,1,0,0,1,0
string,sexy,0,1,0,0,0,0,0,0,0,0
alcyon,martin-pêcheur,0,0,0,0,0,0,0,1,0,0
écran,verre,0,0,0,0,1,0,0,0,0,0
lave,coulant,0,1,0,0,0,0,0,0,0,0
serrure,métal,0,0,0,0,1,0,0,0,0,0
enterrer,terre,0,0,0,0,0,0,1,0,0,0
lampe-torche,meuble,0,0,0,0,0,0,0,0,1,0
sécher,sèche-linge,0,0,0,0,0,0,1,0,0,0
doudou,objet,0,0,0,0,0,0,0,1,0,0
Timothée,personne,0,0,0,0,0,0,0,1,0,0
noyau,graine,0,0,1,0,1,0,0,1,0,0
handballeur,individu,0,0,0,0,0,0,0,1,0,0
yeux,cils,0,0,0,1,1,0,0,0,0,0
lombalgie,psoas,0,0,0,0,0,0,0,0,1,0
billet,porte-monnaie,0,0,0,0,0,0,0,0,1,0
admettre,homme,0,0,0,0,0,0,0,0,0,1
islandais,eucaryote,0,0,0,0,0,0,0,1,0,0
moralisateur,pied,0,0,0,0,1,0,0,0,0,0
abcès,organe,0,0,0,0,0,0,0,0,1,0
Chrétien,fidèle,0,0,0,0,0,0,0,1,0,0
tavernier,personne,0,0,0,0,0,0,0,1,0,0
rouspéter,frustration,0,0,1,0,0,0,0,0,0,0
saisir,homme,1,0,0,0,0,0,0,0,0,0
regard,furtif,0,1,0,0,0,0,0,0,0,0
Phoebus,voilier,0,0,0,0,0,0,0,1,0,0
enseignant,déprimant,0,1,0,0,0,0,0,0,0,0
souris,champs,0,0,0,0,0,0,0,0,1,0
spectatrice,femme,0,0,0,0,0,0,0,1,0,0
autoriser,responsable,1,0,0,0,0,0,0,0,0,0
chanteur,bouche,0,0,0,0,1,0,0,0,0,0
officialiser,couple,1,0,0,0,0,0,0,0,0,1
duvet,doudoune,0,0,0,0,0,1,0,0,1,0
Allemagne,land,0,0,0,0,1,0,0,0,0,0
Cosmos,personne,0,0,0,0,0,0,0,1,0,0
filtrer,sauce,0,0,0,0,0,0,0,0,0,1
dreadlocks,sales,0,1,0,0,0,0,0,0,0,0
version,actuelle,0,1,0,0,0,0,0,0,0,0
Horatio,homme,0,0,0,0,0,0,0,1,0,0
bivalve,entité,0,0,0,0,0,0,0,1,0,0
mémoire,évoquer,0,0,0,1,0,0,0,0,0,0
déjeuner,client,1,0,0,0,0,0,0,0,0,0
pochetron,individu,0,0,0,0,0,0,0,1,0,0
octobre,froid,0,0,0,1,0,0,0,0,0,0
mari,langue,0,0,0,0,0,0,0,1,0,0
canada,fruit,0,0,0,0,0,0,0,1,0,0
seiche,animal,0,0,0,0,0,0,0,1,0,0
puma,amniote,0,0,0,0,0,0,0,1,0,0
grève,usine,0,0,0,0,0,0,0,0,1,0
guitare,magasin,0,0,0,0,0,0,0,0,1,0
automobile,vitre,0,0,0,0,1,0,0,0,0,0
douane,douanier,0,0,0,0,1,0,0,0,0,0
fesses,Tiffany,0,0,0,0,0,1,0,0,0,0
bague,polie,0,1,0,0,0,0,0,0,0,0
Madeleine,femme,0,0,0,0,0,0,0,1,0,0
médecin,yeux,0,0,0,0,1,0,0,0,0,0
hurler,chien,1,0,0,0,0,0,0,0,0,0
stylistique,Linguistique,0,0,0,0,0,0,0,1,0,0
émeute,colère,0,0,1,0,0,0,0,0,0,0
bovin,artiodactyle,0,0,0,0,0,0,0,1,0,0
couronner,quenotte,0,0,0,0,0,0,0,0,0,1
chienne,cordé,0,0,0,0,0,0,0,1,0,0
siège,assemblée,0,0,0,0,0,1,0,0,1,0
pinson,eucaryote,0,0,0,0,0,0,0,1,0,0
boursier,personne,0,0,0,0,0,0,0,1,0,0
digestif,préparer,0,0,0,0,0,0,0,0,0,0
rouspéter,homme,1,0,0,0,0,0,0,0,0,0
Minerve,commune,0,0,0,0,0,0,0,1,0,0
Bahreïn,île,0,0,0,0,0,0,0,1,0,0
vertèbre,sphynx,0,0,0,0,0,1,0,0,0,0
fraiser,personnage,0,0,0,0,0,0,0,1,0,0
assiette,grande,0,1,0,0,0,0,0,0,0,0
rhénium,Chimie,0,0,0,0,0,0,0,1,0,0
sentiment,démonstration,0,0,0,1,0,0,0,0,0,0
Zimbabwe,pays,0,0,0,0,0,0,0,1,0,0
conjugaison,futur,0,1,0,0,0,0,0,0,0,0
cheveux,scholastique,0,0,0,0,0,1,0,0,0,0
concombre,légume,0,0,0,0,0,0,0,1,0,0
boutique,rue,0,0,0,0,0,0,0,0,1,0
approprier,maison,0,0,0,0,0,0,0,0,0,1
contrer,ennemi,0,0,0,0,0,0,0,0,0,1
dissociation,ouverture,0,0,0,0,0,0,0,1,0,0
Espagne,lieu,0,0,0,0,0,0,0,1,0,0
déraisonner,délirant,1,0,0,0,0,0,0,0,0,0
récurer,balai,0,0,0,0,0,0,1,0,0,0
porcelainier,individu,0,0,0,0,0,0,0,1,0,0
ordinateur,touche,0,0,0,0,1,0,0,0,0,0
butineuse,ruche,0,0,0,0,0,0,0,0,1,0
médecin,thérapeute,0,0,0,0,0,0,0,1,0,0
approuver,parole,0,0,0,0,0,0,1,0,0,0
ambitionner,sportif,1,0,0,0,0,0,0,0,0,0
porcelaine,amniote,0,0,0,0,0,0,0,1,0,0
surin,table,0,0,0,0,0,0,0,0,1,0
voyage,destination,0,0,0,0,1,0,0,0,0,0
plaisanter,homme,1,0,0,0,0,0,0,0,0,0
aout,mois,0,0,0,0,0,1,0,1,0,0
département,région,0,0,0,0,0,0,0,1,1,0
bain,baignoire,0,0,0,0,0,0,0,1,0,0
football,beau,0,1,0,0,0,0,0,0,0,0
régent,individu,0,0,0,0,0,0,0,1,0,0
lire,yeux,1,0,0,0,0,0,0,0,0,0
biner,sol,0,0,0,0,0,0,0,0,0,1
rédiger,biographie,0,0,0,0,0,0,0,0,0,1
oscillation,évènement,0,0,0,0,0,0,0,1,0,0
écraser,pied,1,0,0,0,0,0,1,0,0,0
tige,jardin,0,0,0,0,0,0,0,0,1,0
copain,colonie,0,0,0,0,0,0,0,0,1,0
rédiger,ouvrage,0,0,0,0,0,0,0,0,0,1
cartographie,fond,0,0,0,0,1,0,0,0,0,0
Garches,Ile-de-France,0,0,0,0,0,0,0,0,1,0
huîtrier,eucaryote,0,0,0,0,0,0,0,1,0,0
dorade,lavée,0,1,0,0,0,0,0,0,0,0
accident,événement,0,0,0,0,0,0,0,1,0,0
Astéracées,camomille,0,0,0,0,1,0,0,0,0,0
loto,sportif,0,1,0,0,0,0,0,0,0,0
Vénus,sein,0,0,0,0,1,0,0,0,0,0
wombat,nerf,0,0,0,0,1,0,0,0,0,0
pauvre,pauvreté,0,0,1,1,0,0,0,0,0,0
frelon,animal,0,0,0,0,0,0,0,1,0,0
indiquer,indicateur,1,0,0,0,0,0,0,0,0,0
métal,mat,0,1,0,0,0,0,0,0,0,0
vieux,radoter,0,0,0,1,0,0,0,0,0,0
escalier,marches,0,0,0,0,1,0,0,0,0,0
videur,individu,0,0,0,0,0,0,0,1,0,0
Einstein,savant,0,1,0,0,0,0,0,0,0,0
étouffer,femme,1,0,0,0,0,0,0,0,0,1
élan,plonger,0,0,0,0,0,0,0,0,0,0
Eden,femme,0,0,0,0,0,0,0,1,0,0
nuancer,propos,0,0,0,0,0,0,0,0,0,1
poêle,lieu,0,0,0,0,0,0,0,1,0,0
Gai-Luron,personnage,0,0,0,0,0,0,0,1,0,0
doseur,personne,0,0,0,0,0,0,0,1,0,0
habitacle,commande,0,0,0,0,1,0,0,0,0,0
four,grill,0,0,0,0,1,0,0,0,0,0
chlorophylle,vert,0,0,0,0,0,1,0,0,0,0
prostituée,Amsterdam,0,0,0,0,0,0,0,0,1,0
sanglier,boue,0,0,0,0,0,0,0,0,1,0
Sofia,personne,0,0,0,0,0,0,0,1,0,0
amarante,vertébré,0,0,0,0,0,0,0,1,0,0
carter,voiture,0,0,0,0,0,1,0,0,0,0
montagne,pied,0,0,0,0,1,0,0,0,0,0
échauffé,individu,0,0,0,0,0,0,0,1,0,0
conférer,position,0,0,0,0,0,0,1,0,0,0
asticoter,ami,1,0,0,0,0,0,0,0,0,0
chiffres,neuf,0,0,0,0,1,0,0,0,0,0
démarcher,individu,1,0,0,0,0,0,0,0,0,0
math,science,0,0,0,0,0,0,0,1,0,0
conjugaison,apprise,0,1,0,0,0,0,0,0,0,0
mois,trimestre,0,0,0,0,0,1,0,1,1,0
maman,jeune,0,1,0,0,0,0,0,0,0,0
autoroute,ville,0,0,0,0,0,0,0,0,1,0
théatre,velours,0,0,0,0,1,0,0,0,0,0
septicémie,infection,0,0,0,0,0,0,0,1,0,0
tourelle,pierre,0,0,0,0,1,0,0,0,0,0
Guenièvre,fille,0,0,0,0,0,0,0,1,0,0
penis,main,0,0,0,0,0,0,0,0,1,0
autruche,Afrique,0,0,0,0,0,0,0,0,1,0
détailler,marchandise,0,0,0,0,0,0,0,0,0,1
retriever,patte,0,0,0,0,1,0,0,0,0,0
plier,feuille,0,0,0,0,0,0,0,0,0,1
épines,rosier,0,0,0,0,0,1,0,0,0,0
épinard,autotrophe,0,1,0,0,0,0,0,0,0,0
chiroptère,euthérien,0,0,0,0,0,0,0,1,0,0
sanitaire,hôtel,0,0,0,0,0,1,0,0,0,0
coéquipier,soutenir,0,0,0,0,0,0,0,0,0,0
coeur,corps,0,0,0,0,0,1,0,0,1,0
introvertie,personne,0,0,0,0,0,0,0,1,0,0
Muriel,personne,0,0,0,0,0,0,0,1,0,0
bec,cigogne,0,0,0,0,0,1,0,0,0,0
parent,hôpital,0,0,0,0,0,0,0,0,1,0
dialogue,mot,0,0,0,0,1,0,0,0,0,0
discourir,ministre,1,0,0,0,0,0,0,0,0,0
Rambouillet,Île-de-France,0,0,0,0,0,0,0,0,1,0
Exeter,lieu,0,0,0,0,0,0,0,1,0,0
Sibérie,désertique,0,1,0,0,0,0,0,0,0,0
rugir,terreur,0,0,0,0,0,0,1,0,0,0
questionnaire,personne,0,0,0,0,0,0,0,1,0,0
contrer,tactique,0,0,0,0,0,0,0,0,0,1
jeux,carte,0,0,0,0,1,0,0,0,0,0
marronnier,végétal,0,0,0,0,0,0,0,1,0,0
Équateur,oeuvre,0,0,0,0,0,0,0,1,0,0
écarlate,rouge,0,0,0,0,0,0,0,1,0,0
grimpeur,musclé,0,1,0,0,0,0,0,0,0,0
risotto,Italie,0,0,0,0,0,0,0,0,1,0
Saint-Nazaire,sous-préfecture,0,0,0,0,0,0,0,1,0,0
agronomie,écologie,0,0,0,0,0,0,0,1,0,0
acheter,paiement,0,0,0,1,0,0,0,0,0,0
lustre,éclat,0,0,0,0,0,1,0,0,0,0
dangereux,victimes,0,0,0,1,0,0,0,0,0,0
lundi,ensoleillé,0,1,0,0,0,0,0,0,0,0
purgatif,médicament,0,0,0,0,0,0,0,1,0,0
casoar,tétrapode,0,0,0,0,0,0,0,1,0,0
réparer,montre,0,0,0,0,0,0,0,0,0,1
peinture,cimaise,0,0,0,0,0,0,0,0,1,0
Philippines,île,0,0,0,0,0,0,0,1,0,0
transformer,individu,1,0,0,0,0,0,0,0,0,0
poils,barbe,0,0,0,0,0,1,0,0,0,0
maquiller,miss,0,0,0,0,0,0,0,0,0,1
fête,danse,0,0,0,1,0,0,0,0,0,0
lèpre,mycobactérie,0,0,1,0,0,0,0,0,0,0
Einstein,inventeur,0,1,0,0,0,0,0,0,0,0
carton,fort,0,1,0,0,0,0,0,0,0,0
amphioxus,métazoaire,0,0,0,0,0,0,0,1,0,0
acrylique,pétrole,0,0,0,0,1,0,0,0,0,0
père,cuisine,0,0,0,0,0,0,0,0,1,0
reptile,bête,0,0,0,0,0,0,0,1,0,0
transport,ferroviaire,0,1,0,0,0,0,0,0,0,0
Jospin,humain,0,0,0,0,0,0,0,1,0,0
système,organisation,0,0,0,0,0,0,0,1,0,0
lire,bureau,0,0,0,0,0,0,0,0,1,0
deviner,chiffre,0,0,0,0,0,0,0,0,0,1
tester,essai,0,0,0,0,0,0,1,0,0,0
porte-avion,porte-avions,0,0,0,0,0,0,0,1,0,0
Lucrèce,homme,0,0,0,0,0,0,0,1,0,0
attaque,champ,0,0,0,0,0,0,0,0,1,0
tétanie,syndrome,0,0,0,0,0,0,0,1,0,0
allumer,garçon,1,0,0,0,0,0,0,0,0,1
France,rivière,0,0,0,0,1,0,0,0,0,0
vertige,gorges,0,0,0,0,0,0,0,0,1,0
adn,cultivar,0,0,0,0,0,1,0,0,0,0
reflet,miroir,0,0,1,0,0,1,0,0,1,0
cavaler,évadé,1,0,0,0,0,0,0,0,0,0
azote,engrais,0,0,0,0,0,1,0,1,0,0
orque,chordé,0,0,0,0,0,0,0,1,0,0
jarre,ustensile,0,0,0,0,0,0,0,1,0,0
appauvrir,disette,1,0,0,0,0,0,0,0,0,0
bateau,voile,0,0,0,0,1,0,0,0,0,0
murmurer,mot,0,0,0,0,0,0,0,0,0,1
réfrigérateur,petit,0,1,0,0,0,0,0,0,0,0
décortiquer,crabe,0,0,0,0,0,0,0,0,0,1
violer,gode,0,0,0,0,0,0,1,0,0,0
désavouer,parole,0,0,0,0,0,0,0,0,0,1
couette,vieille,0,1,0,0,0,0,0,0,0,0
réflexivité,faculté,0,0,0,0,0,0,0,1,0,0
coronaropathie,inquiétant,0,1,0,0,0,0,0,0,0,0
lyncher,homme,1,0,0,0,0,0,0,0,0,1
grand-père,tête,0,0,0,0,1,0,0,0,0,0
mesure,couture,0,0,0,0,0,0,0,0,1,0
carbone,non-métal,0,0,0,0,0,0,0,1,0,0
sexe,mouillé,0,1,0,0,0,0,0,0,0,0
vodka,polonaise,0,1,0,0,0,0,0,0,0,0
curé,religieux,0,1,0,0,0,0,0,1,0,0
barque,pêcher,0,0,1,0,0,0,0,0,0,0
cinéma,pleurer,0,0,0,1,0,0,0,0,0,0
canard,étal,0,0,0,0,0,0,0,0,1,0
kleenex,poche,0,0,0,0,0,0,0,0,1,0
place,goudron,0,0,0,0,1,0,0,0,0,0
Milan,commune,0,0,0,0,0,0,0,1,0,0
contracter,affection,0,0,0,0,0,0,0,0,0,1
Schéhérazade,personnage,0,0,0,0,0,0,0,1,0,0
personnage,histoire,0,0,0,0,0,1,0,0,1,0
partout,marine,0,0,0,0,0,0,0,1,0,0
brimer,enseignant,1,0,0,0,0,0,0,0,0,0
poumon,femme,0,0,0,0,0,1,0,0,1,0
sentir,femme,1,0,0,0,0,0,0,0,0,0
